,alarm,batV,device_id,latitude,longitude,pitch,raw,roll,time
3069,False,3.584,firstone,53.5774,8.317,-18.59,CCzeAUTiDgD/cvi9,-1.42,2020-10-31T03:03:38.068795648Z
3070,False,3.588,firstone,53.5774,8.317,-18.59,CCzeAUTiDgT/cfi9,-1.43,2020-10-31T03:06:42.259336248Z
3071,False,3.591,firstone,53.5774,8.3172,-18.59,CCzeAUTkDgf/cPi9,-1.44,2020-10-31T03:09:46.438683304Z
3072,False,3.594,firstone,53.5774,8.317,-18.59,CCzeAUTiDgr/b/i9,-1.45,2020-10-31T03:12:50.629065404Z
3073,False,3.594,firstone,53.5774,8.3171,-18.59,CCzeAUTjDgr/bvi9,-1.46,2020-10-31T03:15:54.85961436Z
3074,False,3.587,firstone,53.5773,8.317,-18.62,CCzdAUTiDgP/b/i6,-1.45,2020-10-31T03:18:59.084461793Z
3075,False,3.588,firstone,53.5774,8.3171,-18.61,CCzeAUTjDgT/cPi7,-1.44,2020-10-31T03:22:03.319840882Z
3076,False,3.588,firstone,53.5774,8.317,-18.6,CCzeAUTiDgT/bfi8,-1.47,2020-10-31T03:25:07.532414681Z
3077,False,3.594,firstone,53.5773,8.317,-18.61,CCzdAUTiDgr/bvi7,-1.46,2020-10-31T03:28:11.734467439Z
3078,False,3.586,firstone,53.5774,8.3169,-18.6,CCzeAUThDgL/b/i8,-1.45,2020-10-31T03:31:16.03206427Z
3079,False,3.586,firstone,53.5773,8.317,-18.59,CCzdAUTiDgL/b/i9,-1.45,2020-10-31T03:34:20.739367835Z
3080,False,3.588,firstone,53.5773,8.3169,-18.61,CCzdAUThDgT/b/i7,-1.45,2020-10-31T03:37:25.097423173Z
3081,False,3.588,firstone,53.5773,8.317,-18.62,CCzdAUTiDgT/b/i6,-1.45,2020-10-31T03:40:29.325202003Z
3082,False,3.588,firstone,53.5773,8.317,-18.62,CCzdAUTiDgT/b/i6,-1.45,2020-10-31T03:43:34.038142428Z
3083,False,3.592,firstone,53.5773,8.3171,-18.62,CCzdAUTjDgj/b/i6,-1.45,2020-10-31T03:46:38.283374426Z
3084,False,3.586,firstone,53.5773,8.3171,-18.6,CCzdAUTjDgL/cPi8,-1.44,2020-10-31T03:49:42.557387436Z
3085,False,3.588,firstone,53.5773,8.3171,-18.6,CCzdAUTjDgT/cPi8,-1.44,2020-10-31T03:52:46.767250862Z
3086,False,3.586,firstone,53.5772,8.3171,-18.63,CCzcAUTjDgL/cPi5,-1.44,2020-10-31T03:55:51.034650014Z
3087,False,3.586,firstone,53.5773,8.3171,-18.63,CCzdAUTjDgL/cPi5,-1.44,2020-10-31T03:58:55.297875149Z
3088,False,3.582,firstone,53.5773,8.3171,-18.63,CCzdAUTjDf7/cfi5,-1.43,2020-10-31T04:02:00.568585388Z
3089,False,3.587,firstone,53.5773,8.3171,-18.63,CCzdAUTjDgP/b/i5,-1.45,2020-10-31T04:05:04.797851788Z
3090,False,3.584,firstone,53.5773,8.3171,-18.64,CCzdAUTjDgD/b/i4,-1.45,2020-10-31T04:08:10.068341126Z
3091,False,3.586,firstone,53.5774,8.317,-18.63,CCzeAUTiDgL/cfi5,-1.43,2020-10-31T04:11:14.348925642Z
3092,False,3.589,firstone,53.5773,8.3171,-18.62,CCzdAUTjDgX/cfi6,-1.43,2020-10-31T04:14:19.599297015Z
3093,False,3.586,firstone,53.5773,8.317,-18.63,CCzdAUTiDgL/cPi5,-1.44,2020-10-31T04:17:23.802715026Z
3094,False,3.592,firstone,53.5773,8.3172,-18.62,CCzdAUTkDgj/b/i6,-1.45,2020-10-31T04:20:28.079326128Z
3095,False,3.586,firstone,53.5773,8.3171,-18.63,CCzdAUTjDgL/b/i5,-1.45,2020-10-31T04:23:35.828801733Z
3096,False,3.588,firstone,53.5772,8.3173,-18.66,CCzcAUTlDgT/cPi2,-1.44,2020-10-31T04:26:41.053078284Z
3097,False,3.588,firstone,53.5773,8.3171,-18.58,CCzdAUTjDgT/cPi+,-1.44,2020-10-31T04:29:46.790063124Z
3098,False,3.583,firstone,53.5773,8.317,-18.59,CCzdAUTiDf//b/i9,-1.45,2020-10-31T04:32:51.05431765Z
3099,False,3.587,firstone,53.5773,8.3171,-18.62,CCzdAUTjDgP/b/i6,-1.45,2020-10-31T04:35:55.275365905Z
3100,False,3.586,firstone,53.5772,8.3173,-18.66,CCzcAUTlDgL/bfi2,-1.47,2020-10-31T04:38:59.543440145Z
3101,False,3.589,firstone,53.5773,8.3171,-18.65,CCzdAUTjDgX/b/i3,-1.45,2020-10-31T04:42:09.259157094Z
3102,False,3.586,firstone,53.5773,8.3172,-18.63,CCzdAUTkDgL/bvi5,-1.46,2020-10-31T04:45:17.51232725Z
3103,False,3.588,firstone,53.5772,8.3173,-18.64,CCzcAUTlDgT/bvi4,-1.46,2020-10-31T04:48:23.749940493Z
3104,False,3.593,firstone,53.5773,8.3171,-18.65,CCzdAUTjDgn/bvi3,-1.46,2020-10-31T04:51:28.545287844Z
3105,False,3.588,firstone,53.5773,8.3171,-18.65,CCzdAUTjDgT/b/i3,-1.45,2020-10-31T04:54:39.241423986Z
3106,False,3.587,firstone,53.5773,8.3169,-18.64,CCzdAUThDgP/bfi4,-1.47,2020-10-31T04:57:49.516525367Z
3107,False,3.588,firstone,53.5773,8.3171,-18.63,CCzdAUTjDgT/bvi5,-1.46,2020-10-31T05:00:57.179813727Z
3108,False,3.587,firstone,53.5773,8.317,-18.66,CCzdAUTiDgP/b/i2,-1.45,2020-10-31T05:04:01.429131735Z
3109,False,3.586,firstone,53.5773,8.3171,-18.65,CCzdAUTjDgL/b/i3,-1.45,2020-10-31T05:07:09.664762376Z
3110,False,3.587,firstone,53.5773,8.317,-18.66,CCzdAUTiDgP/cPi2,-1.44,2020-10-31T05:10:13.903215141Z
3111,False,3.593,firstone,53.5772,8.3173,-18.66,CCzcAUTlDgn/cPi2,-1.44,2020-10-31T05:13:19.074242387Z
3112,False,3.584,firstone,53.5773,8.317,-18.66,CCzdAUTiDgD/cPi2,-1.44,2020-10-31T05:16:23.249264502Z
3113,False,3.582,firstone,53.5773,8.3171,-18.66,CCzdAUTjDf7/b/i2,-1.45,2020-10-31T05:19:30.923763654Z
3114,False,3.583,firstone,53.5772,8.3172,-18.66,CCzcAUTkDf//b/i2,-1.45,2020-10-31T05:22:37.179291809Z
3115,False,3.584,firstone,53.5772,8.317,-18.67,CCzcAUTiDgD/bvi1,-1.46,2020-10-31T05:25:41.358848033Z
3116,False,3.586,firstone,53.5773,8.317,-18.66,CCzdAUTiDgL/b/i2,-1.45,2020-10-31T05:28:45.576807011Z
3117,False,3.587,firstone,53.5773,8.3171,-18.66,CCzdAUTjDgP/b/i2,-1.45,2020-10-31T05:31:49.799506207Z
3118,False,3.582,firstone,53.5773,8.317,-18.63,CCzdAUTiDf7/cvi5,-1.42,2020-10-31T05:34:53.980058835Z
3119,False,3.592,firstone,53.5767,8.317,-18.67,CCzXAUTiDgj/cPi1,-1.44,2020-10-31T05:38:01.612627392Z
3120,False,3.589,firstone,53.5763,8.3163,-18.65,CCzTAUTbDgX/cfi3,-1.43,2020-10-31T05:41:06.764827684Z
3121,False,3.586,firstone,53.5772,8.3172,-18.65,CCzcAUTkDgL/b/i3,-1.45,2020-10-31T05:44:11.933058439Z
3122,False,3.581,firstone,53.5772,8.3173,-18.63,CCzcAUTlDf3/cPi5,-1.44,2020-10-31T05:47:16.106038642Z
3123,False,3.586,firstone,53.5773,8.3172,-18.67,CCzdAUTkDgL/cfi1,-1.43,2020-10-31T05:50:20.228370444Z
3124,False,3.588,firstone,53.5777,8.3173,-18.69,CCzhAUTlDgT/cPiz,-1.44,2020-10-31T05:53:33.361902258Z
3125,False,3.583,firstone,53.5774,8.3172,-18.68,CCzeAUTkDf//bvi0,-1.46,2020-10-31T05:56:40.489851192Z
3126,False,3.583,firstone,53.5771,8.3168,-18.67,CCzbAUTgDf//bvi1,-1.46,2020-10-31T05:59:47.646231039Z
3127,False,3.589,firstone,53.5773,8.3172,-18.68,CCzdAUTkDgX/bvi0,-1.46,2020-10-31T06:02:52.821797053Z
3128,False,3.586,firstone,53.5773,8.3173,-18.67,CCzdAUTlDgL/bfi1,-1.47,2020-10-31T06:05:57.97770809Z
3129,False,3.582,firstone,53.5774,8.3172,-18.63,CCzeAUTkDf7/bvi5,-1.46,2020-10-31T06:09:02.127693349Z
3130,False,3.592,firstone,53.5773,8.3173,-18.63,CCzdAUTlDgj/b/i5,-1.45,2020-10-31T06:12:06.327264349Z
3131,False,3.583,firstone,53.5774,8.3172,-18.66,CCzeAUTkDf//cPi2,-1.44,2020-10-31T06:15:10.934575531Z
3132,False,3.588,firstone,53.5773,8.3172,-18.66,CCzdAUTkDgT/b/i2,-1.45,2020-10-31T06:18:15.108100306Z
3133,False,3.582,firstone,53.5773,8.3175,-18.66,CCzdAUTnDf7/bfi2,-1.47,2020-10-31T06:21:19.320692435Z
3134,False,3.587,firstone,53.5774,8.3173,-18.66,CCzeAUTlDgP/cPi2,-1.44,2020-10-31T06:24:25.849344372Z
3135,False,3.588,firstone,53.5773,8.3173,-18.66,CCzdAUTlDgT/b/i2,-1.45,2020-10-31T06:27:30.018961407Z
3136,False,3.582,firstone,53.5766,8.3173,-18.64,CCzWAUTlDf7/b/i4,-1.45,2020-10-31T06:30:40.211592612Z
3137,False,3.581,firstone,53.5773,8.3173,-18.65,CCzdAUTlDf3/cPi3,-1.44,2020-10-31T06:33:56.828282558Z
3138,False,3.586,firstone,53.5773,8.3173,-18.67,CCzdAUTlDgL/cfi1,-1.43,2020-10-31T06:37:00.934261047Z
3139,False,3.586,firstone,53.5773,8.3173,-18.65,CCzdAUTlDgL/cPi3,-1.44,2020-10-31T06:40:05.491384809Z
3140,False,3.589,firstone,53.5773,8.3175,-18.69,CCzdAUTnDgX/b/iz,-1.45,2020-10-31T06:43:09.615885071Z
3141,False,3.583,firstone,53.5772,8.3174,-18.67,CCzcAUTmDf//bvi1,-1.46,2020-10-31T06:46:14.72716488Z
3142,False,3.582,firstone,53.5774,8.3174,-18.72,CCzeAUTmDf7/cPiw,-1.44,2020-10-31T06:49:22.240048477Z
3143,False,3.586,firstone,53.5773,8.3175,-18.72,CCzdAUTnDgL/cfiw,-1.43,2020-10-31T06:52:28.378040778Z
3144,False,3.584,firstone,53.5773,8.3175,-18.72,CCzdAUTnDgD/b/iw,-1.45,2020-10-31T06:55:32.945079816Z
3145,False,3.587,firstone,53.5774,8.3175,-18.71,CCzeAUTnDgP/b/ix,-1.45,2020-10-31T06:58:37.082489968Z
3146,False,3.581,firstone,53.5772,8.3175,-18.67,CCzcAUTnDf3/b/i1,-1.45,2020-10-31T07:01:42.552873092Z
3147,False,3.584,firstone,53.5772,8.3176,-18.72,CCzcAUToDgD/bfiw,-1.47,2020-10-31T07:04:48.641501518Z
3148,False,3.584,firstone,53.5771,8.3177,-18.74,CCzbAUTpDgD/bviu,-1.46,2020-10-31T07:07:53.735151345Z
3149,False,3.587,firstone,53.5771,8.3178,-18.71,CCzbAUTqDgP/bvix,-1.46,2020-10-31T07:10:59.245970406Z
3150,False,3.584,firstone,53.577,8.3179,-18.67,CCzaAUTrDgD/cPi1,-1.44,2020-10-31T07:14:04.773433533Z
3151,False,3.582,firstone,53.5772,8.3177,-18.72,CCzcAUTpDf7/cPiw,-1.44,2020-10-31T07:17:09.951604991Z
3152,False,3.591,firstone,53.577,8.3174,-18.74,CCzaAUTmDgf/cPiu,-1.44,2020-10-31T07:20:16.100613196Z
3153,False,3.581,firstone,53.5772,8.3174,-18.98,CCzcAUTmDf3/cfiW,-1.43,2020-10-31T07:23:33.612795776Z
3154,False,3.582,firstone,53.5772,8.3174,-18.62,CCzcAUTmDf7/cPi6,-1.44,2020-10-31T07:26:47.176084577Z
3155,False,3.584,firstone,53.5779,8.3162,-18.56,CCzjAUTaDgD/cPjA,-1.44,2020-10-31T07:29:58.334405049Z
3156,False,3.582,firstone,53.5772,8.3178,-18.78,CCzcAUTqDf7/b/iq,-1.45,2020-10-31T07:33:09.48487039Z
3157,False,3.584,firstone,53.5768,8.3173,-18.81,CCzYAUTlDgD/bfin,-1.47,2020-10-31T07:36:21.642774575Z
3158,False,3.586,firstone,53.5772,8.3171,-18.83,CCzcAUTjDgL/bvil,-1.46,2020-10-31T07:39:34.190109762Z
time,alarm,batV,device_id,latitude,longitude,pitch,raw,roll,time
2020-10-30 19:32:49.880681224+00:00,False,3.591,firstone,53.5773,8.3169,-18.64,CCzdAUThDgf/b/i4,-1.45,2020-10-30T19:32:49.880681224Z
2020-10-30 19:35:54.360165218+00:00,False,3.595,firstone,53.5773,8.317,-18.63,CCzdAUTiDgv/b/i5,-1.45,2020-10-30T19:35:54.360165218Z
2020-10-30 19:38:58.434208938+00:00,False,3.597,firstone,53.5773,8.3169,-18.43,CCzdAUThDg3/cfjN,-1.43,2020-10-30T19:38:58.434208938Z
2020-10-30 19:42:02.502800236+00:00,False,3.597,firstone,53.5773,8.3169,-18.45,CCzdAUThDg3/cfjL,-1.43,2020-10-30T19:42:02.502800236Z
2020-10-30 19:45:06.588880903+00:00,False,3.594,firstone,53.5773,8.3168,-18.66,CCzdAUTgDgr/cfi2,-1.43,2020-10-30T19:45:06.588880903Z
2020-10-30 19:48:11.668052525+00:00,False,3.593,firstone,53.5773,8.3169,-18.47,CCzdAUThDgn/cPjJ,-1.44,2020-10-30T19:48:11.668052525Z
2020-10-30 19:51:16.783006003+00:00,False,3.597,firstone,53.5773,8.3168,-18.51,CCzdAUTgDg3/cPjF,-1.44,2020-10-30T19:51:16.783006003Z
2020-10-30 19:54:20.882151524+00:00,False,3.588,firstone,53.5773,8.3169,-18.46,CCzdAUThDgT/cvjK,-1.42,2020-10-30T19:54:20.882151524Z
2020-10-30 19:57:24.933478859+00:00,False,3.598,firstone,53.5773,8.3169,-18.78,CCzdAUThDg7/VPiq,-1.72,2020-10-30T19:57:24.933478859Z
2020-10-30 20:00:29.430867425+00:00,False,3.598,firstone,53.5773,8.3169,-18.71,CCzdAUThDg7/dvix,-1.38,2020-10-30T20:00:29.430867425Z
2020-10-30 20:03:33.492431900+00:00,False,3.595,firstone,53.5773,8.3169,-18.71,CCzdAUThDgv/c/ix,-1.41,2020-10-30T20:03:33.4924319Z
2020-10-30 20:06:37.952579600+00:00,False,3.593,firstone,53.5772,8.317,-18.66,CCzcAUTiDgn/cvi2,-1.42,2020-10-30T20:06:37.9525796Z
2020-10-30 20:09:42.011747499+00:00,False,3.594,firstone,53.5774,8.3168,-18.65,CCzeAUTgDgr/cfi3,-1.43,2020-10-30T20:09:42.011747499Z
2020-10-30 20:12:46.096072596+00:00,False,3.594,firstone,53.5773,8.3169,-18.63,CCzdAUThDgr/cPi5,-1.44,2020-10-30T20:12:46.096072596Z
2020-10-30 20:15:50.130249698+00:00,False,3.594,firstone,53.5774,8.3167,-18.61,CCzeAUTfDgr/cPi7,-1.44,2020-10-30T20:15:50.130249698Z
2020-10-30 20:18:54.184882380+00:00,False,3.597,firstone,53.5774,8.3167,-18.32,CCzeAUTfDg3/bvjY,-1.46,2020-10-30T20:18:54.18488238Z
2020-10-30 20:21:58.637696409+00:00,False,3.598,firstone,53.5774,8.3167,-18.35,CCzeAUTfDg7/bvjV,-1.46,2020-10-30T20:21:58.637696409Z
2020-10-30 20:25:02.712171603+00:00,False,3.594,firstone,53.5773,8.3169,-18.37,CCzdAUThDgr/cPjT,-1.44,2020-10-30T20:25:02.712171603Z
2020-10-30 20:28:07.153775620+00:00,False,3.594,firstone,53.5774,8.3167,-18.54,CCzeAUTfDgr/bvjC,-1.46,2020-10-30T20:28:07.15377562Z
2020-10-30 20:31:12.646624028+00:00,False,3.594,firstone,53.5773,8.3169,-18.28,CCzdAUThDgr/cfjc,-1.43,2020-10-30T20:31:12.646624028Z
2020-10-30 20:34:16.726874739+00:00,False,3.595,firstone,53.5774,8.3168,-18.24,CCzeAUTgDgv/cvjg,-1.42,2020-10-30T20:34:16.726874739Z
2020-10-30 20:37:21.827358420+00:00,False,3.593,firstone,53.5772,8.3169,-17.55,CCzcAUThDgn/cPkl,-1.44,2020-10-30T20:37:21.82735842Z
2020-10-30 20:40:26.885122524+00:00,False,3.593,firstone,53.5774,8.3162,-18.05,CCzeAUTaDgn/cPjz,-1.44,2020-10-30T20:40:26.885122524Z
2020-10-30 20:43:35.427942651+00:00,False,3.594,firstone,53.5774,8.3163,-18.15,CCzeAUTbDgr/b/jp,-1.45,2020-10-30T20:43:35.427942651Z
2020-10-30 20:46:44.909798832+00:00,False,3.591,firstone,53.5772,8.3165,-18.18,CCzcAUTdDgf/bPjm,-1.48,2020-10-30T20:46:44.909798832Z
2020-10-30 20:49:48.962169994+00:00,False,3.595,firstone,53.5773,8.3165,-18.4,CCzdAUTdDgv/a/jQ,-1.49,2020-10-30T20:49:48.962169994Z
2020-10-30 20:52:54.043494559+00:00,False,3.592,firstone,53.5771,8.3171,-17.8,CCzbAUTjDgj/b/kM,-1.45,2020-10-30T20:52:54.043494559Z
2020-10-30 20:56:04.133223203+00:00,False,3.593,firstone,53.5773,8.3162,-17.87,CCzdAUTaDgn/bvkF,-1.46,2020-10-30T20:56:04.133223203Z
2020-10-30 20:59:08.675370072+00:00,False,3.592,firstone,53.577,8.3173,-17.89,CCzaAUTlDgj/cPkD,-1.44,2020-10-30T20:59:08.675370072Z
2020-10-30 21:02:13.744214891+00:00,False,3.595,firstone,53.5771,8.3173,-18.17,CCzbAUTlDgv/cPjn,-1.44,2020-10-30T21:02:13.744214891Z
2020-10-30 21:05:18.844338032+00:00,False,3.593,firstone,53.5771,8.3172,-18.15,CCzbAUTkDgn/cPjp,-1.44,2020-10-30T21:05:18.844338032Z
2020-10-30 21:08:23.909985238+00:00,False,3.594,firstone,53.577,8.3174,-18.2,CCzaAUTmDgr/cPjk,-1.44,2020-10-30T21:08:23.909985238Z
2020-10-30 21:11:29.035782379+00:00,False,3.592,firstone,53.577,8.3174,-18.28,CCzaAUTmDgj/b/jc,-1.45,2020-10-30T21:11:29.035782379Z
2020-10-30 21:14:34.167052840+00:00,False,3.594,firstone,53.5772,8.3172,-18.24,CCzcAUTkDgr/cfjg,-1.43,2020-10-30T21:14:34.16705284Z
2020-10-30 21:17:41.658852308+00:00,False,3.595,firstone,53.5772,8.3174,-18.46,CCzcAUTmDgv/cfjK,-1.43,2020-10-30T21:17:41.658852308Z
2020-10-30 21:20:48.156671031+00:00,False,3.595,firstone,53.5771,8.3174,-18.25,CCzbAUTmDgv/cfjf,-1.43,2020-10-30T21:20:48.156671031Z
2020-10-30 21:23:55.274116361+00:00,False,3.594,firstone,53.5771,8.3174,-18.64,CCzbAUTmDgr/cvi4,-1.42,2020-10-30T21:23:55.274116361Z
2020-10-30 21:27:02.367043296+00:00,False,3.592,firstone,53.5772,8.3173,-18.38,CCzcAUTlDgj/cPjS,-1.44,2020-10-30T21:27:02.367043296Z
2020-10-30 21:30:09.882977975+00:00,False,3.595,firstone,53.5772,8.3174,-18.41,CCzcAUTmDgv/cPjP,-1.44,2020-10-30T21:30:09.882977975Z
2020-10-30 21:33:16.997484789+00:00,False,3.589,firstone,53.5772,8.3173,-18.42,CCzcAUTlDgX/cvjO,-1.42,2020-10-30T21:33:16.997484789Z
2020-10-30 21:36:28.114184356+00:00,False,3.598,firstone,53.5771,8.3174,-18.45,CCzbAUTmDg7/cfjL,-1.43,2020-10-30T21:36:28.114184356Z
2020-10-30 21:39:40.657278149+00:00,False,3.595,firstone,53.5771,8.3175,-18.44,CCzbAUTnDgv/cvjM,-1.42,2020-10-30T21:39:40.657278149Z
2020-10-30 21:42:51.764661080+00:00,False,3.594,firstone,53.5771,8.3174,-18.45,CCzbAUTmDgr/cfjL,-1.43,2020-10-30T21:42:51.76466108Z
2020-10-30 21:46:05.902042049+00:00,False,3.592,firstone,53.5772,8.3173,-18.46,CCzcAUTlDgj/cfjK,-1.43,2020-10-30T21:46:05.902042049Z
2020-10-30 21:49:12.034306708+00:00,False,3.592,firstone,53.5773,8.3172,-18.45,CCzdAUTkDgj/cfjL,-1.43,2020-10-30T21:49:12.034306708Z
2020-10-30 21:52:19.153691067+00:00,False,3.589,firstone,53.5773,8.3173,-18.43,CCzdAUTlDgX/cPjN,-1.44,2020-10-30T21:52:19.153691067Z
2020-10-30 21:55:25.328949582+00:00,False,3.591,firstone,53.5773,8.3167,-18.43,CCzdAUTfDgf/cPjN,-1.44,2020-10-30T21:55:25.328949582Z
2020-10-30 21:58:32.436558699+00:00,False,3.591,firstone,53.5774,8.3173,-18.45,CCzeAUTlDgf/cvjL,-1.42,2020-10-30T21:58:32.436558699Z
2020-10-30 22:01:39.994606958+00:00,False,3.592,firstone,53.5773,8.317,-18.45,CCzdAUTiDgj/cfjL,-1.43,2020-10-30T22:01:39.994606958Z
2020-10-30 22:04:50.543574074+00:00,False,3.594,firstone,53.5773,8.3171,-18.7,CCzdAUTjDgr/cfiy,-1.43,2020-10-30T22:04:50.543574074Z
2020-10-30 22:07:56.712619536+00:00,False,3.594,firstone,53.5773,8.317,-18.4,CCzdAUTiDgr/cvjQ,-1.42,2020-10-30T22:07:56.712619536Z
2020-10-30 22:11:04.275457951+00:00,False,3.591,firstone,53.5774,8.3171,-18.44,CCzeAUTjDgf/cvjM,-1.42,2020-10-30T22:11:04.275457951Z
2020-10-30 22:14:09.405808556+00:00,False,3.592,firstone,53.5773,8.3172,-18.47,CCzdAUTkDgj/cvjJ,-1.42,2020-10-30T22:14:09.405808556Z
2020-10-30 22:17:14.016261950+00:00,False,3.598,firstone,53.5774,8.3166,-18.5,CCzeAUTeDg7/cfjG,-1.43,2020-10-30T22:17:14.01626195Z
2020-10-30 22:20:18.155612821+00:00,False,3.591,firstone,53.5773,8.317,-18.53,CCzdAUTiDgf/cfjD,-1.43,2020-10-30T22:20:18.155612821Z
2020-10-30 22:23:24.287520301+00:00,False,3.593,firstone,53.5773,8.3171,-18.55,CCzdAUTjDgn/cPjB,-1.44,2020-10-30T22:23:24.287520301Z
2020-10-30 22:26:28.518143468+00:00,False,3.582,firstone,53.5773,8.3171,-18.52,CCzdAUTjDf7/b/jE,-1.45,2020-10-30T22:26:28.518143468Z
2020-10-30 22:29:33.628865414+00:00,False,3.589,firstone,53.5773,8.317,-18.53,CCzdAUTiDgX/b/jD,-1.45,2020-10-30T22:29:33.628865414Z
2020-10-30 22:32:37.777767739+00:00,False,3.606,firstone,53.5773,8.3169,-18.52,CCzdAUThDhb/cPjE,-1.44,2020-10-30T22:32:37.777767739Z
2020-10-30 22:35:42.307969440+00:00,False,3.592,firstone,53.5773,8.317,-18.52,CCzdAUTiDgj/cfjE,-1.43,2020-10-30T22:35:42.30796944Z
2020-10-30 22:38:47.449711105+00:00,False,3.58,firstone,53.5774,8.3168,-18.7,CCzeAUTgDfz/cPiy,-1.44,2020-10-30T22:38:47.449711105Z
2020-10-30 22:41:52.570313595+00:00,False,3.592,firstone,53.5777,8.3167,-18.63,CCzhAUTfDgj/cfi5,-1.43,2020-10-30T22:41:52.570313595Z
2020-10-30 22:44:56.769202836+00:00,False,3.589,firstone,53.5773,8.3169,-18.6,CCzdAUThDgX/cvi8,-1.42,2020-10-30T22:44:56.769202836Z
2020-10-30 22:48:01.302711663+00:00,False,3.61,firstone,53.5782,8.3163,-18.54,CCzmAUTbDhr/c/jC,-1.41,2020-10-30T22:48:01.302711663Z
2020-10-30 22:51:06.453310464+00:00,False,3.587,firstone,53.5774,8.317,-18.3,CCzeAUTiDgP/cvja,-1.42,2020-10-30T22:51:06.453310464Z
2020-10-30 22:54:21.580102339+00:00,False,3.593,firstone,53.5773,8.317,-18.51,CCzdAUTiDgn/cfjF,-1.43,2020-10-30T22:54:21.580102339Z
2020-10-30 22:57:33.698098641+00:00,False,3.609,firstone,53.5772,8.317,-18.53,CCzcAUTiDhn/cfjD,-1.43,2020-10-30T22:57:33.698098641Z
2020-10-30 23:00:39.169100569+00:00,False,3.577,firstone,53.5775,8.317,-18.49,CCzfAUTiDfn/dPjH,-1.4,2020-10-30T23:00:39.169100569Z
2020-10-30 23:03:45.241126358+00:00,False,3.591,firstone,53.5775,8.317,-18.49,CCzfAUTiDgf/c/jH,-1.41,2020-10-30T23:03:45.241126358Z
2020-10-30 23:06:49.395183935+00:00,False,3.583,firstone,53.5776,8.3167,-18.52,CCzgAUTfDf//cvjE,-1.42,2020-10-30T23:06:49.395183935Z
2020-10-30 23:09:53.519451196+00:00,False,3.582,firstone,53.5774,8.3168,-18.48,CCzeAUTgDf7/cfjI,-1.43,2020-10-30T23:09:53.519451196Z
2020-10-30 23:13:03.653407085+00:00,False,3.591,firstone,53.5769,8.3175,-18.52,CCzZAUTnDgf/cvjE,-1.42,2020-10-30T23:13:03.653407085Z
2020-10-30 23:16:15.793274330+00:00,False,3.571,firstone,53.5772,8.317,-18.52,CCzcAUTiDfP/cfjE,-1.43,2020-10-30T23:16:15.79327433Z
2020-10-30 23:19:51.333711894+00:00,False,3.589,firstone,53.5773,8.3169,-18.54,CCzdAUThDgX/cfjC,-1.43,2020-10-30T23:19:51.333711894Z
2020-10-30 23:22:53.301888365+00:00,False,3.589,firstone,53.5773,8.3169,-18.53,CCzdAUThDgX/cfjD,-1.43,2020-10-30T23:22:53.301888365Z
2020-10-30 23:25:55.688944260+00:00,False,3.582,firstone,53.5774,8.3169,-18.55,CCzeAUThDf7/cfjB,-1.43,2020-10-30T23:25:55.68894426Z
2020-10-30 23:28:59.098338020+00:00,False,3.592,firstone,53.5774,8.3167,-18.55,CCzeAUTfDgj/cvjB,-1.42,2020-10-30T23:28:59.09833802Z
2020-10-30 23:32:02.527229156+00:00,False,3.603,firstone,53.5774,8.3168,-18.54,CCzeAUTgDhP/cvjC,-1.42,2020-10-30T23:32:02.527229156Z
2020-10-30 23:35:05.966429098+00:00,False,3.597,firstone,53.5772,8.3169,-18.6,CCzcAUThDg3/cvi8,-1.42,2020-10-30T23:35:05.966429098Z
2020-10-30 23:38:09.365597627+00:00,False,3.589,firstone,53.5773,8.3169,-18.59,CCzdAUThDgX/cfi9,-1.43,2020-10-30T23:38:09.365597627Z
2020-10-30 23:41:12.414343696+00:00,False,3.589,firstone,53.5773,8.3169,-18.62,CCzdAUThDgX/cvi6,-1.42,2020-10-30T23:41:12.414343696Z
2020-10-30 23:44:15.438586769+00:00,False,3.589,firstone,53.5773,8.3168,-18.65,CCzdAUTgDgX/cfi3,-1.43,2020-10-30T23:44:15.438586769Z
2020-10-30 23:47:18.471463476+00:00,False,3.57,firstone,53.5773,8.3169,-18.64,CCzdAUThDfL/cfi4,-1.43,2020-10-30T23:47:18.471463476Z
2020-10-30 23:50:21.479263495+00:00,False,3.591,firstone,53.5773,8.3167,-18.66,CCzdAUTfDgf/cfi2,-1.43,2020-10-30T23:50:21.479263495Z
2020-10-30 23:53:24.528423777+00:00,False,3.591,firstone,53.5773,8.3168,-18.67,CCzdAUTgDgf/b/i1,-1.45,2020-10-30T23:53:24.528423777Z
2020-10-30 23:56:27.937307057+00:00,False,3.586,firstone,53.5773,8.3169,-18.62,CCzdAUThDgL/cfi6,-1.43,2020-10-30T23:56:27.937307057Z
2020-10-30 23:59:31.002193600+00:00,False,3.586,firstone,53.5773,8.3168,-18.57,CCzdAUTgDgL/cPi/,-1.44,2020-10-30T23:59:31.0021936Z
2020-10-31 00:02:34.054032193+00:00,False,3.589,firstone,53.5773,8.3169,-18.57,CCzdAUThDgX/cfi/,-1.43,2020-10-31T00:02:34.054032193Z
2020-10-31 00:05:37.083225498+00:00,False,3.594,firstone,53.5773,8.3167,-18.59,CCzdAUTfDgr/cfi9,-1.43,2020-10-31T00:05:37.083225498Z
